cik,former_name,from_date,to_date
0000846617,BRIDGE BANCORP INC,1996-08-05T00:00:00.000Z,2019-08-08T00:00:00.000Z
0000846617,"BRIDGE BANCORP, INC.",2019-08-22T00:00:00.000Z,2021-01-29T00:00:00.000Z
0000846617,BRIDGE BANCORP INC,1996-08-05T00:00:00.000Z,2019-08-08T00:00:00.000Z
0000876378,"TRANSENTERIX, INC.",2019-08-08T00:00:00.000Z,2021-02-23T00:00:00.000Z
0000876378,TRANSENTERIX INC.,2013-11-08T00:00:00.000Z,2019-07-10T00:00:00.000Z
0000876378,"SafeStitch Medical, Inc.",2008-02-12T00:00:00.000Z,2013-12-10T00:00:00.000Z
0000876378,CELLULAR TECHNICAL SERVICES CO INC,1996-07-19T00:00:00.000Z,2008-02-11T00:00:00.000Z
0000759944,CITIZENS FINANCIAL GROUP INC/DE,1999-07-01T00:00:00.000Z,2000-02-08T00:00:00.000Z
0000759944,CITIZENS FINANCIAL GROUP INC/DE,1999-07-01T00:00:00.000Z,2000-02-08T00:00:00.000Z
0000750004,SCIENTIFIC GAMES CORP,2001-08-10T00:00:00.000Z,2022-04-15T00:00:00.000Z
0000750004,AUTOTOTE CORP,1995-06-14T00:00:00.000Z,2001-02-28T00:00:00.000Z
0000769218,AEGON NV,1997-05-16T00:00:00.000Z,2023-09-29T00:00:00.000Z
0000013372,BOSTON EDISON CO,1994-08-12T00:00:00.000Z,2007-01-05T00:00:00.000Z
0000013372,BOSTON EDISON CO,1994-08-12T00:00:00.000Z,2007-01-05T00:00:00.000Z
0000850918,GREAT WEST LIFECO INC,2003-03-28T00:00:00.000Z,2018-04-10T00:00:00.000Z
0000850918,GREAT WEST LIFECO INC,2003-03-28T00:00:00.000Z,2018-04-10T00:00:00.000Z
0000850918,GREAT WEST LIFECO INC,2003-03-28T00:00:00.000Z,2018-04-10T00:00:00.000Z
0000036104,FIRST BANK SYSTEM INC,1994-08-15T00:00:00.000Z,1997-03-28T00:00:00.000Z
0000707179,OLD NATIONAL TRUST CO,1995-09-01T00:00:00.000Z,1995-09-01T00:00:00.000Z
0000707179,OLD NATIONAL BANCORP,1995-08-14T00:00:00.000Z,1995-08-04T00:00:00.000Z
0000707179,OLD NATIONAL TRUST CO,1995-09-01T00:00:00.000Z,1995-09-01T00:00:00.000Z
0000707179,OLD NATIONAL BANCORP,1995-08-14T00:00:00.000Z,1995-08-04T00:00:00.000Z
0000091576,KEYCORP/NEW,1994-08-17T00:00:00.000Z,1995-02-14T00:00:00.000Z
0000091576,SOCIETY CORP,1994-02-15T00:00:00.000Z,1994-04-12T00:00:00.000Z
0000036104,FIRST BANK SYSTEM INC,1994-08-15T00:00:00.000Z,1997-03-28T00:00:00.000Z
0000036104,FIRST BANK SYSTEM INC,1994-08-15T00:00:00.000Z,1997-03-28T00:00:00.000Z
0000036966,FIRST HORIZON NATIONAL CORP,2004-04-22T00:00:00.000Z,2020-11-25T00:00:00.000Z
0000036966,FIRST TENNESSEE NATIONAL CORP,1994-01-31T00:00:00.000Z,2004-04-22T00:00:00.000Z
0000036966,FIRST HORIZON NATIONAL CORP,2004-04-22T00:00:00.000Z,2020-11-25T00:00:00.000Z
0000036966,FIRST TENNESSEE NATIONAL CORP,1994-01-31T00:00:00.000Z,2004-04-22T00:00:00.000Z
0000036966,FIRST HORIZON NATIONAL CORP,2004-04-22T00:00:00.000Z,2020-11-25T00:00:00.000Z
0000036966,FIRST TENNESSEE NATIONAL CORP,1994-01-31T00:00:00.000Z,2004-04-22T00:00:00.000Z
0000036966,FIRST HORIZON NATIONAL CORP,2004-04-22T00:00:00.000Z,2020-11-25T00:00:00.000Z
0000036966,FIRST TENNESSEE NATIONAL CORP,1994-01-31T00:00:00.000Z,2004-04-22T00:00:00.000Z
0000061004,LYNCH CORP,1995-11-14T00:00:00.000Z,2006-06-20T00:00:00.000Z
0000921638,SILVER STANDARD RESOURCES INC,1997-11-07T00:00:00.000Z,2017-07-31T00:00:00.000Z
0000886163,LIGAND PHARMACEUTICALS,1994-09-13T00:00:00.000Z,1994-09-13T00:00:00.000Z
0000886163,LIGAND PHARMACEUTICALS,1994-09-13T00:00:00.000Z,1994-09-13T00:00:00.000Z
0000886163,LIGAND PHARMACEUTICALS,1994-09-13T00:00:00.000Z,1994-09-13T00:00:00.000Z
0000886163,LIGAND PHARMACEUTICALS,1994-09-13T00:00:00.000Z,1994-09-13T00:00:00.000Z
0001032208,SEMPRA ENERGY,1998-08-14T00:00:00.000Z,2023-05-15T00:00:00.000Z
0001032208,MINERAL ENERGY CO,1997-03-26T00:00:00.000Z,1998-06-05T00:00:00.000Z
0001053092,CREDIT SUISSE / /FI,2005-06-07T00:00:00.000Z,2009-11-06T00:00:00.000Z
0001053092,CREDIT SUISSE FIRST BOSTON /                            /FI,2002-01-22T00:00:00.000Z,2004-11-15T00:00:00.000Z
0001053092,CREDIT SUISSE / /FI,2005-06-07T00:00:00.000Z,2009-11-06T00:00:00.000Z
0001053092,CREDIT SUISSE FIRST BOSTON /                            /FI,2002-01-22T00:00:00.000Z,2004-11-15T00:00:00.000Z
0001053092,CREDIT SUISSE / /FI,2005-06-07T00:00:00.000Z,2009-11-06T00:00:00.000Z
0001053092,CREDIT SUISSE FIRST BOSTON /                            /FI,2002-01-22T00:00:00.000Z,2004-11-15T00:00:00.000Z
0001075415,SENIOR HOUSING PROPERTIES TRUST,1998-12-24T00:00:00.000Z,2019-11-07T00:00:00.000Z
0001075415,SENIOR HOUSING PROPERTIES TRUST,1998-12-24T00:00:00.000Z,2019-11-07T00:00:00.000Z
0001070050,AppTech Corp.,2011-09-01T00:00:00.000Z,2021-12-13T00:00:00.000Z
0001070050,Natural Nutrition Inc.,2006-11-03T00:00:00.000Z,2009-07-23T00:00:00.000Z
0001070050,"CSI Business Finance, Inc.",2005-10-18T00:00:00.000Z,2006-09-21T00:00:00.000Z
0001070050,HEALTH EXPRESS USA INC,1999-12-22T00:00:00.000Z,2005-09-16T00:00:00.000Z
0000831609,CURLEW LAKE RESOURCES INC,2012-11-29T00:00:00.000Z,2012-11-29T00:00:00.000Z
0000831609,CURLEW LAKE RESOURCES INC                               /FI,2002-06-27T00:00:00.000Z,2007-01-03T00:00:00.000Z
0000831001,TRAVELERS GROUP INC,1995-11-13T00:00:00.000Z,1998-09-10T00:00:00.000Z
0000831001,TRAVELERS INC,1994-02-10T00:00:00.000Z,1995-01-30T00:00:00.000Z
0000808219,MERITAGE HOSPITALITY GROUP INC /MI/,1996-10-10T00:00:00.000Z,2003-06-25T00:00:00.000Z
0000808219,EDISON THOMAS INNS INC,1995-09-29T00:00:00.000Z,1996-03-14T00:00:00.000Z
0000763901,POPULAR INC,1997-05-14T00:00:00.000Z,2020-12-02T00:00:00.000Z
0000763901,BANPONCE CORP,1994-11-14T00:00:00.000Z,1997-02-28T00:00:00.000Z
0000883948,UNION BANKSHARES CORP,2014-05-01T00:00:00.000Z,2019-05-13T00:00:00.000Z
0000883948,Union Bankshares Corp,2014-05-01T00:00:00.000Z,2019-05-13T00:00:00.000Z
0000883948,UNION FIRST MARKET BANKSHARES CORP,2010-02-02T00:00:00.000Z,2014-04-29T00:00:00.000Z
0000895126,CHESAPEAKE ENERGY CORP,1995-12-11T00:00:00.000Z,2024-09-26T00:00:00.000Z
0000895126,CHESAPEAKE ENERGY CORP,1995-12-11T00:00:00.000Z,2024-09-26T00:00:00.000Z
0000895126,CHESAPEAKE ENERGY CORP,1995-12-11T00:00:00.000Z,2024-09-26T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000895728,IPL ENERGY INC,1998-02-18T00:00:00.000Z,1999-02-16T00:00:00.000Z
0000860748,UNITRIN INC,1995-02-14T00:00:00.000Z,2011-08-19T00:00:00.000Z
0000921671,GABELLI GLOBAL MULTIMEDIA TRUST INC,1995-08-29T00:00:00.000Z,2011-12-19T00:00:00.000Z
0000907254,SAUL CENTERS INC,1996-10-30T00:00:00.000Z,2020-02-27T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER & CO,1993-11-08T00:00:00.000Z,2002-07-12T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER DISCOVER & CO,1997-06-19T00:00:00.000Z,1998-03-18T00:00:00.000Z
0000895421,DEAN WITTER DISCOVER & CO,1996-08-14T00:00:00.000Z,1997-05-08T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER & CO,1993-11-08T00:00:00.000Z,2002-07-12T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER DISCOVER & CO,1997-06-19T00:00:00.000Z,1998-03-18T00:00:00.000Z
0000895421,DEAN WITTER DISCOVER & CO,1996-08-14T00:00:00.000Z,1997-05-08T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER & CO,1993-11-08T00:00:00.000Z,2002-07-12T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER DISCOVER & CO,1997-06-19T00:00:00.000Z,1998-03-18T00:00:00.000Z
0000895421,DEAN WITTER DISCOVER & CO,1996-08-14T00:00:00.000Z,1997-05-08T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER & CO,1993-11-08T00:00:00.000Z,2002-07-12T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER DISCOVER & CO,1997-06-19T00:00:00.000Z,1998-03-18T00:00:00.000Z
0000895421,DEAN WITTER DISCOVER & CO,1996-08-14T00:00:00.000Z,1997-05-08T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER & CO,1993-11-08T00:00:00.000Z,2002-07-12T00:00:00.000Z
0000895421,MORGAN STANLEY DEAN WITTER DISCOVER & CO,1997-06-19T00:00:00.000Z,1998-03-18T00:00:00.000Z
0000895421,DEAN WITTER DISCOVER & CO,1996-08-14T00:00:00.000Z,1997-05-08T00:00:00.000Z
0001127055,VIVENDI UNIVERSAL,2000-11-17T00:00:00.000Z,2006-07-18T00:00:00.000Z
0001039610,EDP ELECTRICIDADE DE PORTUGAL SA,2002-03-20T00:00:00.000Z,2004-10-27T00:00:00.000Z
0001101026,HEALTH ENHANCEMENT PRODUCTS INC,2004-02-06T00:00:00.000Z,2014-10-16T00:00:00.000Z
0001101026,WESTERN GLORY HOLE INC,2000-06-19T00:00:00.000Z,2004-01-26T00:00:00.000Z
0001535778,"HMS INCOME FUND, INC.",2011-12-14T00:00:00.000Z,2020-11-03T00:00:00.000Z
0001547546,"Hunt Companies Finance Trust, Inc.",2017-01-04T00:00:00.000Z,2020-12-21T00:00:00.000Z
0001547546,Five Oaks Investment Corp.,2012-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z
0001556593,New Residential Investment Corp.,2012-09-18T00:00:00.000Z,2022-07-08T00:00:00.000Z
0001556593,Spinco Inc.,2012-10-23T00:00:00.000Z,2012-10-23T00:00:00.000Z
0001556593,New Residential Investment Corp.,2012-09-18T00:00:00.000Z,2022-07-08T00:00:00.000Z
0001556593,Spinco Inc.,2012-10-23T00:00:00.000Z,2012-10-23T00:00:00.000Z
0001556593,New Residential Investment Corp.,2012-09-18T00:00:00.000Z,2022-07-08T00:00:00.000Z
0001556593,Spinco Inc.,2012-10-23T00:00:00.000Z,2012-10-23T00:00:00.000Z
0001556593,New Residential Investment Corp.,2012-09-18T00:00:00.000Z,2022-07-08T00:00:00.000Z
0001556593,Spinco Inc.,2012-10-23T00:00:00.000Z,2012-10-23T00:00:00.000Z
0001509589,"Bonanza Creek Energy, Inc.",2011-01-06T00:00:00.000Z,2021-10-29T00:00:00.000Z
0001509589,"Bonanza Creek Energy, Inc.",2011-01-06T00:00:00.000Z,2021-10-29T00:00:00.000Z
0001512228,QUANTUM RARE EARTH DEVELOPMENTS CORP.,2011-02-08T00:00:00.000Z,2011-02-08T00:00:00.000Z
0001526113,"American Realty Capital Global Trust, Inc.",2012-08-15T00:00:00.000Z,2015-04-29T00:00:00.000Z
0001526113,"American Realty Capital Global Daily Net Asset Value Trust, Inc.",2011-10-27T00:00:00.000Z,2012-08-10T00:00:00.000Z
0001526113,"American Realty Capital Global Trust, Inc.",2012-08-15T00:00:00.000Z,2015-04-29T00:00:00.000Z
0001526113,"American Realty Capital Global Daily Net Asset Value Trust, Inc.",2011-10-27T00:00:00.000Z,2012-08-10T00:00:00.000Z
0001526113,"American Realty Capital Global Trust, Inc.",2012-08-15T00:00:00.000Z,2015-04-29T00:00:00.000Z
0001526113,"American Realty Capital Global Daily Net Asset Value Trust, Inc.",2011-10-27T00:00:00.000Z,2012-08-10T00:00:00.000Z
0001527469,Athene Holding Ltd,2011-08-08T00:00:00.000Z,2023-12-12T00:00:00.000Z
0001527469,Athene Holding Ltd,2011-08-08T00:00:00.000Z,2023-12-12T00:00:00.000Z
0001527469,Athene Holding Ltd,2011-08-08T00:00:00.000Z,2023-12-12T00:00:00.000Z
0001527469,Athene Holding Ltd,2011-08-08T00:00:00.000Z,2023-12-12T00:00:00.000Z
0001527469,Athene Holding Ltd,2011-08-08T00:00:00.000Z,2023-12-12T00:00:00.000Z
0001482541,Surna Inc.,2010-01-28T00:00:00.000Z,2021-11-10T00:00:00.000Z
0001468929,"AquaMed Technologies, Inc.",2009-08-28T00:00:00.000Z,2019-11-14T00:00:00.000Z
0001490349,Medley Capital Corp,2010-06-24T00:00:00.000Z,2021-01-04T00:00:00.000Z
0001490349,Medley Capital BDC LLC,2010-05-03T00:00:00.000Z,2011-01-06T00:00:00.000Z
0001498382,"DelMar Pharmaceuticals, Inc.",2013-01-23T00:00:00.000Z,2020-08-18T00:00:00.000Z
0001498382,Berry Only Inc.,2010-08-17T00:00:00.000Z,2013-01-18T00:00:00.000Z
0001501697,"Arsanis, Inc.",2010-09-24T00:00:00.000Z,2019-03-13T00:00:00.000Z
0000088000,Scott's Liquid Gold - Inc.,2018-08-28T00:00:00.000Z,2024-08-01T00:00:00.000Z
0000088000,SCOTTS LIQUID GOLD INC,1995-10-31T00:00:00.000Z,2018-08-13T00:00:00.000Z
0000314808,Valaris plc,2019-08-05T00:00:00.000Z,2021-04-30T00:00:00.000Z
0000314808,Ensco Rowan plc,2019-04-11T00:00:00.000Z,2019-08-01T00:00:00.000Z
0000314808,Ensco plc,2010-03-18T00:00:00.000Z,2019-03-29T00:00:00.000Z
0000314808,Ensco International plc,2009-12-23T00:00:00.000Z,2010-03-31T00:00:00.000Z
0000314808,ENSCO INTERNATIONAL INC,1995-12-04T00:00:00.000Z,2009-12-23T00:00:00.000Z
0000314808,ENERGY SERVICE COMPANY INC,1993-12-31T00:00:00.000Z,1995-03-28T00:00:00.000Z
0000109380,ZIONS BANCORPORATION /UT/,1994-03-29T00:00:00.000Z,2018-09-17T00:00:00.000Z
0000109380,ZIONS BANCORPORATION /UT/,1994-03-29T00:00:00.000Z,2018-09-17T00:00:00.000Z
0000109380,ZIONS BANCORPORATION /UT/,1994-03-29T00:00:00.000Z,2018-09-17T00:00:00.000Z
0001605888,"SeqLL, Inc.",2014-06-10T00:00:00.000Z,2024-06-06T00:00:00.000Z
0000023795,CTO Realty Growth Inc.,2020-05-11T00:00:00.000Z,2020-05-11T00:00:00.000Z
0000023795,CONSOLIDATED TOMOKA LAND CO,1995-03-01T00:00:00.000Z,2020-05-07T00:00:00.000Z
0001560385,"Liberty Spinco, Inc.",2012-10-19T00:00:00.000Z,2013-01-11T00:00:00.000Z
0001560385,"Liberty Spinco, Inc.",2012-10-19T00:00:00.000Z,2013-01-11T00:00:00.000Z
0001560385,"Liberty Spinco, Inc.",2012-10-19T00:00:00.000Z,2013-01-11T00:00:00.000Z
0000886982,GOLDMAN SACHS GROUP INC/,2001-02-07T00:00:00.000Z,2008-03-04T00:00:00.000Z
0000732717,SBC COMMUNICATIONS INC,1995-05-26T00:00:00.000Z,2005-11-18T00:00:00.000Z
0000732717,SOUTHWESTERN BELL CORP,1994-06-24T00:00:00.000Z,1995-04-26T00:00:00.000Z
0000732717,SBC COMMUNICATIONS INC,1995-05-26T00:00:00.000Z,2005-11-18T00:00:00.000Z
0000732717,SOUTHWESTERN BELL CORP,1994-06-24T00:00:00.000Z,1995-04-26T00:00:00.000Z
0000732717,SBC COMMUNICATIONS INC,1995-05-26T00:00:00.000Z,2005-11-18T00:00:00.000Z
0000732717,SOUTHWESTERN BELL CORP,1994-06-24T00:00:00.000Z,1995-04-26T00:00:00.000Z
0000072971,WELLS FARGO & CO/MN,1998-11-30T00:00:00.000Z,2012-04-10T00:00:00.000Z
0000072971,NORWEST CORP,1994-09-12T00:00:00.000Z,1998-10-21T00:00:00.000Z
0000072971,WELLS FARGO & CO/MN,1998-11-30T00:00:00.000Z,2012-04-10T00:00:00.000Z
0000072971,NORWEST CORP,1994-09-12T00:00:00.000Z,1998-10-21T00:00:00.000Z
0000058411,LEE PHARMACEUTICALS,1995-12-29T00:00:00.000Z,2005-09-28T00:00:00.000Z
0000088948,SENECA FOODS CORP /NY/,1994-03-14T00:00:00.000Z,2011-04-08T00:00:00.000Z
0000088948,SENECA FOODS CORP /NY/,1994-03-14T00:00:00.000Z,2011-04-08T00:00:00.000Z
0000072971,WELLS FARGO & CO/MN,1998-11-30T00:00:00.000Z,2012-04-10T00:00:00.000Z
0000072971,NORWEST CORP,1994-09-12T00:00:00.000Z,1998-10-21T00:00:00.000Z
0000072971,WELLS FARGO & CO/MN,1998-11-30T00:00:00.000Z,2012-04-10T00:00:00.000Z
0000072971,NORWEST CORP,1994-09-12T00:00:00.000Z,1998-10-21T00:00:00.000Z
0000712771,CENTER BANCORP INC,1995-11-14T00:00:00.000Z,2014-07-01T00:00:00.000Z
0000823277,CENEX HARVEST STATES COOPERATIVES,1998-08-13T00:00:00.000Z,2003-07-02T00:00:00.000Z
0000823277,HARVEST STATES COOPERATIVES,1996-12-13T00:00:00.000Z,1998-06-10T00:00:00.000Z
0000823277,CENEX HARVEST STATES COOPERATIVES,1998-08-13T00:00:00.000Z,2003-07-02T00:00:00.000Z
0000823277,HARVEST STATES COOPERATIVES,1996-12-13T00:00:00.000Z,1998-06-10T00:00:00.000Z
0000823277,CENEX HARVEST STATES COOPERATIVES,1998-08-13T00:00:00.000Z,2003-07-02T00:00:00.000Z
0000823277,HARVEST STATES COOPERATIVES,1996-12-13T00:00:00.000Z,1998-06-10T00:00:00.000Z
0000823277,CENEX HARVEST STATES COOPERATIVES,1998-08-13T00:00:00.000Z,2003-07-02T00:00:00.000Z
0000823277,HARVEST STATES COOPERATIVES,1996-12-13T00:00:00.000Z,1998-06-10T00:00:00.000Z
0000832489,DAUPHIN TECHNOLOGY INC,1996-08-13T00:00:00.000Z,2006-09-20T00:00:00.000Z
0000826675,RESOURCE MORTGAGE CAPITAL INC/VA,1994-01-28T00:00:00.000Z,1997-03-17T00:00:00.000Z
0000004281,Arconic Inc.,2016-11-01T00:00:00.000Z,2020-03-26T00:00:00.000Z
0000004281,ALCOA INC.,2014-10-09T00:00:00.000Z,2016-10-27T00:00:00.000Z
0000004281,ALCOA INC,1999-02-10T00:00:00.000Z,2014-10-03T00:00:00.000Z
0000004281,ALUMINUM CO OF AMERICA,1994-02-08T00:00:00.000Z,1999-01-04T00:00:00.000Z
0000744452,PROHEALTH MEDICAL TECHNOLOGIES INC,2001-05-30T00:00:00.000Z,2002-12-18T00:00:00.000Z
0000744452,DCC ACQUISITION CORP,1999-06-11T00:00:00.000Z,2001-05-04T00:00:00.000Z
0000744452,DATALINK CAPITAL CORP/TX/,1998-05-26T00:00:00.000Z,1999-02-08T00:00:00.000Z
0000314203,U S GOLD CORP,1994-01-10T00:00:00.000Z,2012-01-24T00:00:00.000Z
0000310732,BANQUE NATIONALE DE PARIS,1998-11-10T00:00:00.000Z,2000-04-07T00:00:00.000Z
0000092230,BB&T CORP,1997-06-06T00:00:00.000Z,2019-12-06T00:00:00.000Z
0000092230,SOUTHERN NATIONAL CORP /NC/,1994-05-19T00:00:00.000Z,1997-05-14T00:00:00.000Z
0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION,1995-01-10T00:00:00.000Z,2003-02-13T00:00:00.000Z
0000018654,CENTRAL ILLINOIS PUBLIC SERVICE CO,1994-02-28T00:00:00.000Z,2010-09-13T00:00:00.000Z
0000018654,CENTRAL ILLINOIS PUBLIC SERVICE CO,1994-02-28T00:00:00.000Z,2010-09-13T00:00:00.000Z
0000019617,J P MORGAN CHASE & CO,2001-02-08T00:00:00.000Z,2011-10-06T00:00:00.000Z
0000019617,CHASE MANHATTAN CORP /DE/,1996-10-17T00:00:00.000Z,2000-11-21T00:00:00.000Z
0000019617,CHEMICAL BANKING CORP,1994-02-02T00:00:00.000Z,1996-03-28T00:00:00.000Z
0000019617,J P MORGAN CHASE & CO,2001-02-08T00:00:00.000Z,2011-10-06T00:00:00.000Z
0000019617,CHASE MANHATTAN CORP /DE/,1996-10-17T00:00:00.000Z,2000-11-21T00:00:00.000Z
0000019617,CHEMICAL BANKING CORP,1994-02-02T00:00:00.000Z,1996-03-28T00:00:00.000Z
0000019617,J P MORGAN CHASE & CO,2001-02-08T00:00:00.000Z,2011-10-06T00:00:00.000Z
0000019617,CHASE MANHATTAN CORP /DE/,1996-10-17T00:00:00.000Z,2000-11-21T00:00:00.000Z
0000019617,CHEMICAL BANKING CORP,1994-02-02T00:00:00.000Z,1996-03-28T00:00:00.000Z
0000019617,J P MORGAN CHASE & CO,2001-02-08T00:00:00.000Z,2011-10-06T00:00:00.000Z
0000019617,CHASE MANHATTAN CORP /DE/,1996-10-17T00:00:00.000Z,2000-11-21T00:00:00.000Z
0000019617,CHEMICAL BANKING CORP,1994-02-02T00:00:00.000Z,1996-03-28T00:00:00.000Z
0000019617,J P MORGAN CHASE & CO,2001-02-08T00:00:00.000Z,2011-10-06T00:00:00.000Z
0000019617,CHASE MANHATTAN CORP /DE/,1996-10-17T00:00:00.000Z,2000-11-21T00:00:00.000Z
0000019617,CHEMICAL BANKING CORP,1994-02-02T00:00:00.000Z,1996-03-28T00:00:00.000Z
0000059558,LINCOLN NATIONAL CORP ET AL,1994-08-01T00:00:00.000Z,1994-08-16T00:00:00.000Z
0000061398,MAGELLAN PETROLEUM CORP /DE/,1995-02-09T00:00:00.000Z,2017-02-09T00:00:00.000Z
0000064463,MECHANICAL TECHNOLOGY INC,1995-04-17T00:00:00.000Z,2021-10-29T00:00:00.000Z
0000092230,BB&T CORP,1997-06-06T00:00:00.000Z,2019-12-06T00:00:00.000Z
0000092230,SOUTHERN NATIONAL CORP /NC/,1994-05-19T00:00:00.000Z,1997-05-14T00:00:00.000Z
0000092230,BB&T CORP,1997-06-06T00:00:00.000Z,2019-12-06T00:00:00.000Z
0000092230,SOUTHERN NATIONAL CORP /NC/,1994-05-19T00:00:00.000Z,1997-05-14T00:00:00.000Z
0000798359,INVESTORS REAL ESTATE TRUST,1995-07-27T00:00:00.000Z,2021-06-08T00:00:00.000Z
0000791908,XOMA Corp,2012-02-14T00:00:00.000Z,2024-07-09T00:00:00.000Z
0000791908,XOMA LTD /DE/,2001-12-13T00:00:00.000Z,2012-01-17T00:00:00.000Z
0000791908,XOMA CORP /DE/,1996-04-23T00:00:00.000Z,1998-03-19T00:00:00.000Z
0000791908,XOMA Corp,2012-02-14T00:00:00.000Z,2024-07-09T00:00:00.000Z
0000791908,XOMA LTD /DE/,2001-12-13T00:00:00.000Z,2012-01-17T00:00:00.000Z
0000791908,XOMA CORP /DE/,1996-04-23T00:00:00.000Z,1998-03-19T00:00:00.000Z
0000862651,"Global Investor Services, Inc.",2008-10-09T00:00:00.000Z,2012-04-18T00:00:00.000Z
0000862651,"TheRetirementSolution.com, Inc.",2005-06-09T00:00:00.000Z,2008-10-01T00:00:00.000Z
0000862651,"Voxpath Holdings, Inc.",2006-06-28T00:00:00.000Z,2006-09-14T00:00:00.000Z
0000862651,UINTAH MOUNTAIN COPPER COMPANY,1999-11-08T00:00:00.000Z,2006-05-09T00:00:00.000Z
0000046195,PACIFIC CENTURY FINANCIAL CORP,1997-07-11T00:00:00.000Z,2002-05-01T00:00:00.000Z
0000046195,BANCORP HAWAII INC,1994-02-09T00:00:00.000Z,1997-04-30T00:00:00.000Z
0000046195,PACIFIC CENTURY FINANCIAL CORP,1997-07-11T00:00:00.000Z,2002-05-01T00:00:00.000Z
0000046195,BANCORP HAWAII INC,1994-02-09T00:00:00.000Z,1997-04-30T00:00:00.000Z
0000039263,CULLEN FROST BANKERS INC,1994-03-30T00:00:00.000Z,2011-11-30T00:00:00.000Z
0000861967,WOLTERS KLUWER N V                                      /FI,2002-08-27T00:00:00.000Z,2009-05-18T00:00:00.000Z
0000727273,CADIZ LAND CO INC,1994-05-26T00:00:00.000Z,1998-09-14T00:00:00.000Z
0000750577,HANCOCK HOLDING CO,1994-01-25T00:00:00.000Z,2018-05-24T00:00:00.000Z
0000049196,HUNTINGTON BANCSHARES INC/MD,1994-02-14T00:00:00.000Z,2021-03-12T00:00:00.000Z
0000049196,HUNTINGTON BANCSHARES INC/MD,1994-02-14T00:00:00.000Z,2021-03-12T00:00:00.000Z
0000049196,HUNTINGTON BANCSHARES INC/MD,1994-02-14T00:00:00.000Z,2021-03-12T00:00:00.000Z
0000066570,MINE SAFETY APPLIANCES CO,1994-05-11T00:00:00.000Z,2014-03-06T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000312070,BARCLAYS BANK PLC /ENG/,2000-03-17T00:00:00.000Z,2013-11-27T00:00:00.000Z
0000707388,DIGIRAD CORP,2001-11-05T00:00:00.000Z,2020-12-28T00:00:00.000Z
0000320335,TORCHMARK CORP,1994-02-22T00:00:00.000Z,2019-08-02T00:00:00.000Z
