cik,name,entityType,sic,sicDescription,ownerOrg,insiderTransactionForOwnerExists,insiderTransactionForIssuerExists,tickers,exchanges,ein,description,website,investorWebsite,category,fiscalYearEnd,stateOfIncorporation,stateOfIncorporationDescription,phone,flags,mailing_street1,mailing_street2,mailing_city,mailing_stateOrCountry,mailing_zipCode,mailing_stateOrCountryDescription,business_street1,business_street2,business_city,business_stateOrCountry,business_zipCode,business_stateOrCountryDescription
0001232384,TC ENERGY CORP,other,4922,Natural Gas Transmission,01 Energy & Transportation,1,0,"TRP,TNCAF,TCANF,TCENF,TCEYF,TCNCF,TRPEF,TRPPF,TRPRF","NYSE,OTC,OTC,OTC,OTC,OTC,OTC,OTC,OTC",000000000,,,,,1231,A0,"Alberta, Canada",4039202000,,450 - 1ST STREET S.W.,,CALGARY ALBERTA,A0,T2P 5H1,"Alberta, Canada",450 - 1ST STREET S.W.,,CALGARY ALBERTA,A0,T2P 5H1,"Alberta, Canada"
0001419951,Data Storage Corp,operating,7374,Services-Computer Processing & Data Preparation,06 Technology,0,1,"DTST,DTSTW","Nasdaq,Nasdaq",980530147,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,212-564-4922,,48 SOUTH SERVICE ROAD,,MELVILLE,NY,11747,NY,48 SOUTH SERVICE ROAD,,MELVILLE,NY,11747,NY
0001414767,Netcapital Inc.,operating,6199,Finance Services,02 Finance,0,1,"NCPL,NCPLW","Nasdaq,Nasdaq",870409951,,,,Non-accelerated filer<br>Smaller reporting company,0430,UT,UT,(781) 925-1700,,1 LINCOLN STREET,,BOSTON,MA,02111,MA,1 LINCOLN STREET,,BOSTON,MA,02111,MA
0001393311,Public Storage,operating,6798,Real Estate Investment Trusts,05 Real Estate & Construction,1,1,"PSA,PSA-PH,PSA-PK,PSA-PF,PSA-PG,PSA-PI,PSA-PJ,PSA-PL,PSA-PM,PSA-PN,PSA-PO,PSA-PP,PSA-PQ,PSA-PR,PSA-PS","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",953551121,,,,Large accelerated filer,1231,MD,MD,818-244-8080,,701 WESTERN AVENUE,,GLENDALE,CA,91201-2349,CA,701 WESTERN AVENUE,,GLENDALE,CA,91201-2349,CA
0001393311,Public Storage,operating,6798,Real Estate Investment Trusts,05 Real Estate & Construction,1,1,"PSA,PSA-PH,PSA-PK,PSA-PF,PSA-PG,PSA-PI,PSA-PJ,PSA-PL,PSA-PM,PSA-PN,PSA-PO,PSA-PP,PSA-PQ,PSA-PR,PSA-PS","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",953551121,,,,Large accelerated filer,1231,MD,MD,818-244-8080,,701 WESTERN AVENUE,,GLENDALE,CA,91201-2349,CA,701 WESTERN AVENUE,,GLENDALE,CA,91201-2349,CA
0001406234,Brookfield Infrastructure Partners L.P.,other,4400,Water Transportation,01 Energy & Transportation,1,0,"BIP,BIPH,BIPI,BIPJ,BIP-PA,BIP-PB,BRIPF","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,441 296-4480,,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda
0001406234,Brookfield Infrastructure Partners L.P.,other,4400,Water Transportation,01 Energy & Transportation,1,0,"BIP,BIPH,BIPI,BIPJ,BIP-PA,BIP-PB,BRIPF","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,441 296-4480,,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda
0001406234,Brookfield Infrastructure Partners L.P.,other,4400,Water Transportation,01 Energy & Transportation,1,0,"BIP,BIPH,BIPI,BIPJ,BIP-PA,BIP-PB,BRIPF","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,441 296-4480,,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda
0001406234,Brookfield Infrastructure Partners L.P.,other,4400,Water Transportation,01 Energy & Transportation,1,0,"BIP,BIPH,BIPI,BIPJ,BIP-PA,BIP-PB,BRIPF","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,441 296-4480,,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda
0001406234,Brookfield Infrastructure Partners L.P.,other,4400,Water Transportation,01 Energy & Transportation,1,0,"BIP,BIPH,BIPI,BIPJ,BIP-PA,BIP-PB,BRIPF","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,441 296-4480,,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda
0001406234,Brookfield Infrastructure Partners L.P.,other,4400,Water Transportation,01 Energy & Transportation,1,0,"BIP,BIPH,BIPI,BIPJ,BIP-PA,BIP-PB,BRIPF","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,441 296-4480,,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda,73 FRONT STREET,,HAMILTON,D0,HM12,Bermuda
0001408057,iCoreConnect Inc.,operating,7372,Services-Prepackaged Software,,0,1,"ICCRW,ICNP","OTC,OTC",134182867,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,888-810-7706,,529 E. CROWN POINT ROAD,SUITE 250,OCOEE,FL,34761,FL,529 E. CROWN POINT ROAD,SUITE 250,OCOEE,FL,34761,FL
0001408057,iCoreConnect Inc.,operating,7372,Services-Prepackaged Software,,0,1,"ICCRW,ICNP","OTC,OTC",134182867,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,888-810-7706,,529 E. CROWN POINT ROAD,SUITE 250,OCOEE,FL,34761,FL,529 E. CROWN POINT ROAD,SUITE 250,OCOEE,FL,34761,FL
0001254699,QVC INC,operating,5961,Retail-Catalog & Mail-Order Houses,07 Trade & Services,1,0,"QVCD,QVCC","NYSE,NYSE",232414041,,,,Non-accelerated filer,1231,DE,DE,,,1200 WILSON DRIVE AT STUDIO PARK,,WEST CHESTER,PA,19380,PA,,,,,,
0001287032,PROSPECT CAPITAL CORP,operating,,,,0,1,"PSEC,PSEC-PA","Nasdaq,NYSE",432048643,,,,Large accelerated filer,0630,MD,MD,212-448-0702,,10 EAST 40TH STREET 44TH FL,,NEW YORK,NY,10016,NY,10 EAST 40TH STREET 44TH FL,,NEW YORK,NY,10016,NY
0001360214,"HARROW, INC.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,1,1,"HROW,HROWL,HROWM","Nasdaq,Nasdaq,Nasdaq",450567010,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,615.733.4731,,102 WOODMONT BLVD,SUITE 610,NASHVILLE,TN,37215,TN,102 WOODMONT BLVD,SUITE 610,NASHVILLE,TN,37215,TN
0001360214,"HARROW, INC.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,1,1,"HROW,HROWL,HROWM","Nasdaq,Nasdaq,Nasdaq",450567010,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,615.733.4731,,102 WOODMONT BLVD,SUITE 610,NASHVILLE,TN,37215,TN,102 WOODMONT BLVD,SUITE 610,NASHVILLE,TN,37215,TN
0001380365,"IDEMITSU KOSAN CO., LTD",other,,,International Corp Fin,0,0,"IDKOY,IDKOF","OTC,OTC",521290202,,,,,,,,81-3-3213-3150,,"1-1, MARUNOUCHI 3-CHOME",,"CHIYODA-KU, TOKYO",M0,00000,Japan,"1-1, MARUNOUCHI 3-CHOME",,"CHIYODA-KU, TOKYO",M0,00000,Japan
0001400891,"iHeartMedia, Inc.",operating,4832,Radio Broadcasting Stations,06 Technology,1,1,"IHRT,IHRTB,IHETW","Nasdaq,OTC,OTC",260241222,,,,Accelerated filer,1231,,,210-822-2828,,20880 STONE OAK PARKWAY,,SAN ANTONIO,TX,78258,TX,20880 STONE OAK PARKWAY,,SAN ANTONIO,TX,78258,TX
0001402328,"Sunshine Biopharma, Inc",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,"SBFM,SBFMW","Nasdaq,Nasdaq",205566275,,,,Non-accelerated filer<br>Smaller reporting company,1231,CO,CO,954-515-0810,,333 LAS OLAS WAY,CU4 SUITE 433,FORT LAUDERDALE,FL,33301,FL,333 LAS OLAS WAY,CU4 SUITE 433,FORT LAUDERDALE,FL,33301,FL
0001474098,Pebblebrook Hotel Trust,operating,6798,Real Estate Investment Trusts,05 Real Estate & Construction,0,1,"PEB,PEB-PF,PEB-PE,PEB-PG,PEB-PH","NYSE,NYSE,NYSE,NYSE,NYSE",271055421,,,,Large accelerated filer,1231,MD,MD,240-507-1300,,4747 BETHESDA AVENUE,SUITE 1100,BETHESDA,MD,20814,MD,4747 BETHESDA AVENUE,SUITE 1100,BETHESDA,MD,20814,MD
0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",operating,7900,Services-Amusement & Recreation Services,07 Trade & Services,0,1,"GMBL,GMBLP,GMBLW,GMBLZ","OTC,OTC,OTC,OTC",263062752,,,,Non-accelerated filer<br>Smaller reporting company,0630,NV,NV,356 2757 7000,,"BLOCK 6, TRIQ PACEVILLE",ST. JULIANS STJ 3109,MALTA,O1,BKR 9077,Malta,"BLOCK 6, TRIQ PACEVILLE",ST. JULIANS STJ 3109,MALTA,O1,BKR 9077,Malta
0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",operating,7900,Services-Amusement & Recreation Services,07 Trade & Services,0,1,"GMBL,GMBLP,GMBLW,GMBLZ","OTC,OTC,OTC,OTC",263062752,,,,Non-accelerated filer<br>Smaller reporting company,0630,NV,NV,356 2757 7000,,"BLOCK 6, TRIQ PACEVILLE",ST. JULIANS STJ 3109,MALTA,O1,BKR 9077,Malta,"BLOCK 6, TRIQ PACEVILLE",ST. JULIANS STJ 3109,MALTA,O1,BKR 9077,Malta
0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",operating,7900,Services-Amusement & Recreation Services,07 Trade & Services,0,1,"GMBL,GMBLP,GMBLW,GMBLZ","OTC,OTC,OTC,OTC",263062752,,,,Non-accelerated filer<br>Smaller reporting company,0630,NV,NV,356 2757 7000,,"BLOCK 6, TRIQ PACEVILLE",ST. JULIANS STJ 3109,MALTA,O1,BKR 9077,Malta,"BLOCK 6, TRIQ PACEVILLE",ST. JULIANS STJ 3109,MALTA,O1,BKR 9077,Malta
0001456772,OFFICE PROPERTIES INCOME TRUST,operating,6500,Real Estate,05 Real Estate & Construction,1,1,"OPI,OPINL","Nasdaq,Nasdaq",264273474,,,,Accelerated filer<br>Smaller reporting company,1231,MD,MD,(617) 219-1440,,C/O THE RMR GROUP,"TWO NEWTON PL., 255 WASH. ST., STE. 300",NEWTON,MA,02458,MA,C/O THE RMR GROUP,"TWO NEWTON PL., 255 WASH. ST., STE. 300",NEWTON,MA,02458,MA
0001440130,United Utilities Group plc,other,,,,0,0,"UUGRY,UUGWF","OTC,OTC",000000000,,,,,0331,X0,United Kingdom,01925237000,,"HAWESWATER HOUSE, LINGLEY MERE","LINGLEY GREEN AVENUE, GREAT SANKEY",WARRINGTON,X0,WA5 3LP,United Kingdom,"HAWESWATER HOUSE, LINGLEY MERE","LINGLEY GREEN AVENUE, GREAT SANKEY",WARRINGTON,X0,WA5 3LP,United Kingdom
0001446250,Bayerische Motoren Werke AG/ADR,other,8880,American Depositary Receipts,International Corp Fin,0,0,"BMWKY,BYMOF,BAMXF","OTC,OTC,OTC",000000000,,,,,,,,212-238-3128,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001464423,PennyMac Mortgage Investment Trust,operating,6798,Real Estate Investment Trusts,05 Real Estate & Construction,0,1,"PMT,PMT-PA,PMT-PB,PMT-PC,PMTU","NYSE,NYSE,NYSE,NYSE,NYSE",270186273,,,,Large accelerated filer,1231,MD,MD,(818) 224-7442,,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,CA,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,CA
0001452804,"Retrieve Medical Holdings, Inc.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,RMHI,OTC,000000000,,,,Non-accelerated filer<br>Smaller reporting company,0930,NV,NV,908-800-2880,,376 MAIN STREET,SUITE 100,BEDMINSTER,NJ,07921,NJ,376 MAIN STREET,SUITE 100,BEDMINSTER,NJ,07921,NJ
0001474098,Pebblebrook Hotel Trust,operating,6798,Real Estate Investment Trusts,05 Real Estate & Construction,0,1,"PEB,PEB-PF,PEB-PE,PEB-PG,PEB-PH","NYSE,NYSE,NYSE,NYSE,NYSE",271055421,,,,Large accelerated filer,1231,MD,MD,240-507-1300,,4747 BETHESDA AVENUE,SUITE 1100,BETHESDA,MD,20814,MD,4747 BETHESDA AVENUE,SUITE 1100,BETHESDA,MD,20814,MD
0001442655,"NGK Spark Plug Co., Ltd.",other,,,,0,0,"NGKSY,NGKSF","OTC,OTC",000000000,,,,,,,,212-238-3010,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001562463,First Internet Bancorp,operating,6022,State Commercial Banks,02 Finance,0,1,"INBK,INBKZ","Nasdaq,Nasdaq",203489991,,,,Accelerated filer,1231,IN,IN,317-532-7900,,8701 E. 116TH STREET,,FISHERS,IN,46038,IN,8701 E. 116TH STREET,,FISHERS,IN,46038,IN
0001590715,American Resources Corp,operating,1220,Silver Ores,01 Energy & Transportation,0,1,AREC,Nasdaq,463914127,,,,Non-accelerated filer<br>Smaller reporting company,1231,FL,FL,(317) 855-9926,,"12115 VISIONARY WAY, SUITE 174",,FISHERS,IN,46038,IN,"12115 VISIONARY WAY, SUITE 174",,FISHERS,IN,46038,IN
0001550453,TriLinc Global Impact Fund LLC,operating,6199,Finance Services,02 Finance,0,1,"TRLI,TRIC,TRLC","OTC,OTC,OTC",364732802,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,310-997-0580,,1230 Rosecrans Ave,Suite 605,Manhattan Beach,CA,90266,CA,1230 Rosecrans Ave,Suite 605,Manhattan Beach,CA,90266,CA
0001550453,TriLinc Global Impact Fund LLC,operating,6199,Finance Services,02 Finance,0,1,"TRLI,TRIC,TRLC","OTC,OTC,OTC",364732802,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,310-997-0580,,1230 Rosecrans Ave,Suite 605,Manhattan Beach,CA,90266,CA,1230 Rosecrans Ave,Suite 605,Manhattan Beach,CA,90266,CA
0001534043,Fuchs Petrolub SE/ADR,other,,,,0,0,"FUPBY,FUPEF,FUPEY,FUPPF","OTC,OTC,OTC,OTC",000000000,,,,,,,,212-238-3128,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001534043,Fuchs Petrolub SE/ADR,other,,,,0,0,"FUPBY,FUPEF,FUPEY,FUPPF","OTC,OTC,OTC,OTC",000000000,,,,,,,,212-238-3128,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001464423,PennyMac Mortgage Investment Trust,operating,6798,Real Estate Investment Trusts,05 Real Estate & Construction,0,1,"PMT,PMT-PA,PMT-PB,PMT-PC,PMTU","NYSE,NYSE,NYSE,NYSE,NYSE",270186273,,,,Large accelerated filer,1231,MD,MD,(818) 224-7442,,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,CA,3043 TOWNSGATE ROAD,,WESTLAKE VILLAGE,CA,91361,CA
0001484515,China Resources Cement Holdings Limited/ADR/,other,,,International Corp Fin,0,0,"CARCY,CJRCF","OTC,OTC",000000000,,,,,,,,212 238-3010,,"120 BROADWAY, 32ND FLOOR",,NEW YORK,NY,10271,NY,"120 BROADWAY, 32ND FLOOR",,NEW YORK,NY,10271,NY
0001502292,"Conifer Holdings, Inc.",operating,6331,"Fire, Marine & Casualty Insurance",02 Finance,0,1,"CNFR,CNFRZ","Nasdaq,Nasdaq",271298795,,,,Non-accelerated filer<br>Smaller reporting company,1231,MI,MI,(248) 559-0840,,3001 WEST BIG BEAVER ROAD,SUITE 200,TROY,MI,48084,MI,3001 WEST BIG BEAVER ROAD,SUITE 200,TROY,MI,48084,MI
0001503290,abrdn Income Credit Strategies Fund,other,,,,0,1,"ACP,ACP-PA","NYSE,NYSE",000000000,,,,,1031,,,215-405-5700,,1900 MARKET STREET,SUITE 200,PHILADELPHIA,PA,19103,PA,1900 MARKET STREET,SUITE 200,PHILADELPHIA,PA,19103,PA
0001526125,GDS Holdings Ltd,other,7370,"Services-Computer Programming, Data Processing, Etc.",06 Technology,0,0,"GDS,GDHLF","Nasdaq,OTC",000000000,,,,Large accelerated filer,,,,86-21-2029-2200,,"F4/F5, BUILDING C, SUNLAND INTERNATIONAL","NO. 999 ZHOUHAI ROAD, PUDONG,",SHANGHAI,F4,200137,China,"F4/F5, BUILDING C, SUNLAND INTERNATIONAL","NO. 999 ZHOUHAI ROAD, PUDONG,",SHANGHAI,F4,200137,China
0001534281,"Mabuchi Motor Co., Ltd./ADR",other,8880,American Depositary Receipts,,0,0,"MBUMY,MBUMF","OTC,OTC",000000000,,,,,,,,212-238-3128,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001538118,"Yakult Honsha Co., LTD/ADR",other,,,International Corp Fin,0,0,"YKLTY,YKLTF","OTC,OTC",000000000,,,,,,,,212-238-3128,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001554625,"Priority Income Fund, Inc.",other,,,,0,1,"PRIF-PD,PRIF-PF,PRIF-PG,PRIF-PH,PRIF-PI,PRIF-PJ,PRIF-PK,PRIF-PL","NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE",460611646,,,,,0630,,,(212) 448-0702,,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY,10 EAST 40TH STREET,42ND FLOOR,NEW YORK,NY,10016,NY
0001577552,Alibaba Group Holding Ltd,other,7389,"Services-Business Services, NEC",07 Trade & Services,1,0,"BABA,BABAF,BBAAY","NYSE,OTC,OTC",000000000,,,,Large accelerated filer,,K3,Hong Kong,852-2215-5100,,26/F TOWER ONE,"TIMES SQUARE, 1 MATHESON STREET",CAUSEWAY BAY,K3,00000,Hong Kong,26/F TOWER ONE,"TIMES SQUARE, 1 MATHESON STREET",CAUSEWAY BAY,K3,00000,Hong Kong
0001576018,SiriusPoint Ltd,operating,6331,"Fire, Marine & Casualty Insurance",02 Finance,1,1,"SPNT,SPNT-PB,SSPFF","NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,1 441 542 3300,,POINT BUILDING,3 WATERLOO LANE,PEMBROKE,D0,HM 08,Bermuda,ONE WORLD TRADE CENTER,"285 FULTON STREET, 47TH FLOOR",NEW YORK,NY,10007,NY
0001576018,SiriusPoint Ltd,operating,6331,"Fire, Marine & Casualty Insurance",02 Finance,1,1,"SPNT,SPNT-PB,SSPFF","NYSE,NYSE,OTC",000000000,,,,Large accelerated filer,1231,D0,Bermuda,1 441 542 3300,,POINT BUILDING,3 WATERLOO LANE,PEMBROKE,D0,HM 08,Bermuda,ONE WORLD TRADE CENTER,"285 FULTON STREET, 47TH FLOOR",NEW YORK,NY,10007,NY
0001567526,IHI Corporation/ADR,other,,,,0,0,"IHICY,IHICF","OTC,OTC",000000000,,,,,,,,212-238-3128,,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY,120 BROADWAY,32ND FLOOR,NEW YORK,NY,10271,NY
0001498233,"Cepton, Inc.",operating,3714,Motor Vehicle Parts & Accessories,04 Manufacturing,0,1,"CPTN,CPTNW","Nasdaq,Nasdaq",272447291,,,,<br>Emerging growth company,1231,DE,DE,408-459-7579,,399 WEST TRIMBLE ROAD,,SAN JOSE,CA,95131,CA,399 WEST TRIMBLE ROAD,,SAN JOSE,CA,95131,CA
0001512673,"Block, Inc.",operating,7372,Services-Prepackaged Software,06 Technology,0,1,"SQ,BSQKZ","NYSE,OTC",800429876,,,,Large accelerated filer,1231,DE,DE,415-375-3176,,1955 BROADWAY,SUITE 600,OAKLAND,CA,94612,CA,1955 BROADWAY,SUITE 600,OAKLAND,CA,94612,CA
0001518461,"AmpliTech Group, Inc.",operating,3669,"Communications Equipment, NEC",04 Manufacturing,0,1,"AMPG,AMPGW","Nasdaq,Nasdaq",274566352,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,631-521-7831,,155 PLANT AVENUE,,HAUPPAUGE,NY,11788,NY,155 PLANT AVENUE,,HAUPPAUGE,NY,11788,NY
0001512922,"PetVivo Holdings, Inc.",operating,3841,Surgical & Medical Instruments & Apparatus,08 Industrial Applications and Services,0,1,"PETV,PETVW","OTC,OTC",990363559,,,,<br>Emerging growth company,0331,NV,NV,(952) 217-4952,,5251 EDINA INDUSTRIAL BLVD,,EDINA,MN,55439,MN,5251 EDINA INDUSTRIAL BLVD,,EDINA,MN,55439,MN
0001486159,Chord Energy Corp,operating,1311,Crude Petroleum & Natural Gas,01 Energy & Transportation,1,1,"CHRD,OASPW,WLLBW","Nasdaq,OTC,OTC",000000000,,,,Large accelerated filer,1231,DE,DE,281-404-9500,,1001 FANNIN STREET,SUITE 1500,HOUSTON,TX,77002,TX,1001 FANNIN STREET,SUITE 1500,HOUSTON,TX,77002,TX
0001471824,Teucrium Commodity Trust,operating,6221,Commodity Contracts Brokers & Dealers,09 Crypto Assets,1,1,"CANE,CORN,SOYB,TAGS,WEAT","NYSE,NYSE,NYSE,NYSE,NYSE",000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,,,802-540-0019,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT
0001471824,Teucrium Commodity Trust,operating,6221,Commodity Contracts Brokers & Dealers,09 Crypto Assets,1,1,"CANE,CORN,SOYB,TAGS,WEAT","NYSE,NYSE,NYSE,NYSE,NYSE",000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,,,802-540-0019,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT
0001471824,Teucrium Commodity Trust,operating,6221,Commodity Contracts Brokers & Dealers,09 Crypto Assets,1,1,"CANE,CORN,SOYB,TAGS,WEAT","NYSE,NYSE,NYSE,NYSE,NYSE",000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,,,802-540-0019,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT
0001471824,Teucrium Commodity Trust,operating,6221,Commodity Contracts Brokers & Dealers,09 Crypto Assets,1,1,"CANE,CORN,SOYB,TAGS,WEAT","NYSE,NYSE,NYSE,NYSE,NYSE",000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,,,802-540-0019,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT
0001471824,Teucrium Commodity Trust,operating,6221,Commodity Contracts Brokers & Dealers,09 Crypto Assets,1,1,"CANE,CORN,SOYB,TAGS,WEAT","NYSE,NYSE,NYSE,NYSE,NYSE",000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,,,802-540-0019,,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT,THREE MAIN STREET,SUITE 215,BURLINGTON,VT,05401,VT
